VBELN,POSNR,BEZEI,BZIRK,CG_NAME,CITY_NAME,CUST_NAME,DISC_PERC,DISCOUNT,DRERZ,EDITION_NAME,FREE_COPY,GJAHR,GROSS_COPY,GROSS_VALUE,KDGRP,MANDT,MATNR,MONAT,NET_VALUE,ORD_DATE,PAID_COPY,PSTYV,PUB_NAME,PVA,RATE,ROUTE,SDIST_NAME,SGRP_NAME,SHIP_TO_PARTY,SOFF_NAME,SOLD_TO_PARTY,SPART,VGBEL,VKBUR,VKGRP,VKORG,VTWEG,ZCOO,ZLAO
132619493,10,Press to Garhshankar Via Hoshiarpur,JLNDAR,Cir. Agent upcountry,POJEWAL,NARESH KUMAR,30,-22.5,DB,NAWAN SHAHAR,0,2020,25,75,CU,100,DNSR200918,9,52.5,9/18/2020,25,JTAP,DAINIK BHASKAR,DNSR,3,JLHSGS,Jalandhar,Circulation Satelite,10034189,Jalandhar,10034189,NE,65609,JALA,CRU,JALA,DA,0,0
132619494,10,Press to ROPAR - NANGAL,JLNDAR,Cir. Agent upcountry,NAWA SHAHAR,TIWARI NEWS AGENCY,30,-396,DB,NAWAN SHAHAR,0,2020,440,1320,CU,100,DNSR200918,9,924,9/18/2020,440,JTAP,DAINIK BHASKAR,DNSR,3,JLRPNG,Jalandhar,Circulation Satelite,10034938,Jalandhar,10034938,NE,67282,JALA,CRU,JALA,DA,0,0
132619495,10,Press to ROPAR - NANGAL,HOSPUR,Cir. Agent upcountry,BANGA,SUKHRAJ NEWS AGENCY,30,-63,DB,NAWAN SHAHAR,0,2020,70,210,CU,100,DNSR200918,9,147,9/18/2020,70,JTAP,DAINIK BHASKAR,DNSR,3,JLRPNG,HOSIARPUR,Circulation Satelite,10049975,Jalandhar,10049975,NE,103179,JALA,CRU,JALA,DA,0,0
132619496,10,Press to Garhshankar Via Hoshiarpur,NAWHAR,Cir. Agent upcountry,POJEWAL,NARINDER SINGH NEWS AGENCY,30,-23.4,DB,NAWAN SHAHAR,0,2020,26,78,CU,100,DNSR200918,9,54.6,9/18/2020,26,JTAP,DAINIK BHASKAR,DNSR,3,JLHSGS,NAWANSHAR,Circulation Satelite,10053678,Jalandhar,10053678,NE,111656,JALA,CRU,JALA,DA,0,0
132619497,10,Press to ROPAR - NANGAL,NAWHAR,Cir. Agent upcountry,KATHGARH,VASUDEV NEWS AGENCY,30,-9,DB,NAWAN SHAHAR,0,2020,10,30,CU,100,DNSR200918,9,21,9/18/2020,10,JTAP,DAINIK BHASKAR,DNSR,3,JLRPNG,NAWANSHAR,Circulation Satelite,10070553,Jalandhar,10070553,NE,183387,JALA,CRU,JALA,DA,0,0
132619498,10,Press to ROPAR - NANGAL,NAWHAR,Cir. Agent upcountry,NAWANSHAHR,KHALSA NEWS AGENCY,30,-211.5,DB,NAWAN SHAHAR,0,2020,235,705,CU,100,DNSR200918,9,493.5,9/18/2020,235,JTAP,DAINIK BHASKAR,DNSR,3,JLRPNG,NAWANSHAR,Circulation Satelite,10070773,Jalandhar,10070773,NE,186170,JALA,CRU,JALA,DA,0,0
132619499,10,JALANDHAR IN HOUSE,JLNDAR,Staff File,JALANDHAR,STAFF FILE JALANDHAR,0,0,DB,NAWAN SHAHAR,5,2020,5,0,12,100,DNSR200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DNSR,0,JLINHO,Jalandhar,Circulation Satelite,80000102,Jalandhar,80000102,NE,15782,JALA,CRU,JALA,IH,0,0
132619500,10,JALANDHAR IN HOUSE,JLNDAR,Advt./Billing,JALANDHAR CITY,ADVT BILLING COPIES (VTS),0,0,DB,NAWAN SHAHAR,10,2020,10,0,14,100,DNSR200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DNSR,0,JLINHO,Jalandhar,Circulation Local,80001278,Jalandhar,80001278,NE,43246,JALA,CRL,JALA,IH,0,0
132619501,10,JALANDHAR IN HOUSE,JLNDAR,Library/Store/Record,JALANDHAR,LIBRARY/STORE/RECORD,0,0,DB,NAWAN SHAHAR,2,2020,2,0,13,100,DNSR200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DNSR,0,JLINHO,Jalandhar,Circulation Satelite,80001366,Jalandhar,80001366,NE,45198,JALA,CRU,JALA,IH,0,0
132619502,10,Kartarpur to Begowal,KAPALA,Cir. Agent upcountry,BEGOWAL,KANG NEWS AGENCY,30,-36,DB,KAPURTHALA PHAGAWARA,0,2020,40,120,CU,100,DFKA200918,9,84,9/18/2020,40,JTAP,DAINIK BHASKAR,DFKA,3,JLKRBG,KAPURTHALA,Circulation Satelite,10015925,Jalandhar,10015925,NE,13939,JALA,CRU,JALA,DA,0,0
132619503,10,Press to Lohian Khass,KAPALA,Cir. Agent upcountry,BADALA PHATAK,RAJINDER NEWS AGENCY,30,-18,DB,KAPURTHALA PHAGAWARA,0,2020,20,60,CU,100,DFKA200918,9,42,9/18/2020,20,JTAP,DAINIK BHASKAR,DFKA,3,JLLOKH,KAPURTHALA,Circulation Satelite,10015960,Jalandhar,10015960,NE,13974,JALA,CRU,JALA,DA,0,0
132619504,10,Press to Lohian Khass,KAPALA,Cir. Agent upcountry,R.C.F.,SHARMA NEWS AGENCY,30,-130.5,DB,KAPURTHALA PHAGAWARA,0,2020,145,435,CU,100,DFKA200918,9,304.5,9/18/2020,145,JTAP,DAINIK BHASKAR,DFKA,3,JLLOKH,KAPURTHALA,Circulation Satelite,10015969,Jalandhar,10015969,NE,13983,JALA,CRU,JALA,DA,0,0
132619505,10,JALANDHAR TO MUKANDPUR,KAPALA,Cir. Agent upcountry,PHAGWARA,CITY NEWS AGENCY,30,-418.5,DB,KAPURTHALA PHAGAWARA,0,2020,465,1395,CU,100,DFKA200918,9,976.5,9/18/2020,465,JTAP,DAINIK BHASKAR,DFKA,3,JLPLMK,KAPURTHALA,Circulation Satelite,10015979,Jalandhar,10015979,NE,55221,JALA,CRU,JALA,DA,0,0
132619506,10,Press to Lohian Khass,KAPALA,Cir. Agent upcountry,KAPURTHALA,WALIA NEWS AGENCY,30,-288,DB,KAPURTHALA PHAGAWARA,0,2020,320,960,CU,100,DFKA200918,9,672,9/18/2020,320,JTAP,DAINIK BHASKAR,DFKA,3,JLLOKH,KAPURTHALA,Circulation Satelite,10020507,Jalandhar,10020507,NE,33501,JALA,CRU,JALA,DA,0,0
132619507,10,Press to Amritsar,KAPALA,Cir. Agent upcountry,DHILWAN,DHALIWAL NEWS AGENCY,30,-9,DB,KAPURTHALA PHAGAWARA,0,2020,10,30,CU,100,DFKA200918,9,21,9/18/2020,10,JTAP,DAINIK BHASKAR,DFKA,3,AMHMAM,KAPURTHALA,Circulation Satelite,10039291,Jalandhar,10039291,NE,74626,JALA,CRU,JALA,DA,0,0
132619508,10,Press to Lohian Khass,KAPALA,Cir. Agent upcountry,KAPURTHALA,SATNAM NEWS AGENCY,30,-94.5,DB,KAPURTHALA PHAGAWARA,0,2020,105,315,CU,100,DFKA200918,9,220.5,9/18/2020,105,JTAP,DAINIK BHASKAR,DFKA,3,JLLOKH,KAPURTHALA,Circulation Satelite,10042512,Jalandhar,10042512,NE,80790,JALA,CRU,JALA,DA,0,0
132619509,10,JALANDHAR TO MUKANDPUR,HOSPUR,Cir. Agent upcountry,PHAGWARA,RICKY NEWS AGENCY,30,-468,DB,KAPURTHALA PHAGAWARA,0,2020,520,1560,CU,100,DFKA200918,9,1092,9/18/2020,520,JTAP,DAINIK BHASKAR,DFKA,3,JLPLMK,HOSIARPUR,Circulation Satelite,10048993,Jalandhar,10048993,NE,100120,JALA,CRU,JALA,DA,0,0
132619510,10,Press to Lohian Khass,KAPALA,Cir. Agent upcountry,KAPURTHALA,D.P NEWS AGENCY,30,-306,DB,KAPURTHALA PHAGAWARA,0,2020,340,1020,CU,100,DFKA200918,9,714,9/18/2020,340,JTAP,DAINIK BHASKAR,DFKA,3,JLLOKH,KAPURTHALA,Circulation Satelite,10049517,Jalandhar,10049517,NE,101805,JALA,CRU,JALA,DA,0,0
132619511,10,Shastri Market to Kala Sangian,KAPALA,Cir. Agent upcountry,KALA SANGHA,SANGHA NEWS AGENCY,30,-13.5,DB,KAPURTHALA PHAGAWARA,0,2020,15,45,CU,100,DFKA200918,9,31.5,9/18/2020,15,JTAP,DAINIK BHASKAR,DFKA,3,JLSMKS,KAPURTHALA,Circulation Satelite,10050873,Jalandhar,10050873,NE,106069,JALA,CRU,JALA,DA,0,0
132619512,10,Kartarpur to Begowal,KAPALA,Cir. Agent upcountry,BHULATH,SHARMA NEWS AGENCY,30,-8.1,DB,KAPURTHALA PHAGAWARA,0,2020,9,27,CU,100,DFKA200918,9,18.9,9/18/2020,9,JTAP,DAINIK BHASKAR,DFKA,3,JLKRBG,KAPURTHALA,Circulation Satelite,10054593,Jalandhar,10054593,NE,113694,JALA,CRU,JALA,DA,0,0
132619513,10,Press to Lohian Khass,KAPALA,Cir. Agent upcountry,SULTANPUR LODHI,SAHOTA NEWS AGENCY,30,-54,DB,KAPURTHALA PHAGAWARA,0,2020,60,180,CU,100,DFKA200918,9,126,9/18/2020,60,JTAP,DAINIK BHASKAR,DFKA,3,JLLOKH,KAPURTHALA,Circulation Satelite,10063354,Jalandhar,10063354,NE,137266,JALA,CRU,JALA,DA,0,0
132619514,10,Press to Lohian Khass,KAPALA,Cir. Agent upcountry,SULTANPUR LODHI,VICKY JAIN NEWS AGENCY,30,-9,DB,KAPURTHALA PHAGAWARA,0,2020,10,30,CU,100,DFKA200918,9,21,9/18/2020,10,JTAP,DAINIK BHASKAR,DFKA,3,JLLOKH,KAPURTHALA, ,10070552,Jalandhar,10070552,NE,183388,JALA, ,JALA,DA,0,0
132619515,10,Press to Lohian Khass,KAPALA,Cir. Agent upcountry,TALWANDI CHAUDHRIYA,GAUTAM NEWS AGENCY,30,-18,DB,KAPURTHALA PHAGAWARA,0,2020,20,60,CU,100,DFKA200918,9,42,9/18/2020,20,JTAP,DAINIK BHASKAR,DFKA,3,JLLOKH,KAPURTHALA,Circulation Satelite,10070554,Jalandhar,10070554,NE,183798,JALA,CRU,JALA,DA,0,0
132619516,10,JALANDHAR IN HOUSE,JLNDAR,Staff File,JALANDHAR,STAFF FILE JALANDHAR,0,0,DB,KAPURTHALA PHAGAWARA,5,2020,5,0,12,100,DFKA200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DFKA,0,JLINHO,Jalandhar,Circulation Satelite,80000102,Jalandhar,80000102,NE,126731,JALA,CRU,JALA,IH,0,0
132619516,20,JALANDHAR IN HOUSE,JLNDAR,Staff File,JALANDHAR,STAFF FILE JALANDHAR,0,0,DB,KAPURTHALA PHAGAWARA,5,2020,5,0,12,100,DFKA200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DFKA,0,JLINHO,Jalandhar,Circulation Satelite,80000102,Jalandhar,80000102,NE,126731,JALA,CRU,JALA,IH,0,0
132619517,10,JALANDHAR IN HOUSE,JLNDAR,Advt./Billing,JALANDHAR CITY,ADVT BILLING COPIES (VTS),0,0,DB,KAPURTHALA PHAGAWARA,10,2020,10,0,14,100,DFKA200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DFKA,0,JLINHO,Jalandhar,Circulation Local,80001278,Jalandhar,80001278,NE,43246,JALA,CRL,JALA,IH,0,0
132619518,10,JALANDHAR IN HOUSE,JLNDAR,Library/Store/Record,JALANDHAR,LIBRARY/STORE/RECORD,0,0,DB,KAPURTHALA PHAGAWARA,2,2020,2,0,13,100,DFKA200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DFKA,0,JLINHO,Jalandhar,Circulation Satelite,80001366,Jalandhar,80001366,NE,45198,JALA,CRU,JALA,IH,0,0
132619519,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,KALANAUR,SHYAM SUNDER MAHAJAN NEWS AGEN,30,-30.6,DB,BATALA/GURDASPUR,0,2020,34,102,CU,100,DBGP200918,9,71.4,9/18/2020,34,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10014314,Amritsar,10014314,NE,116226,AMRI,CRU,JALA,DA,0,0
132619520,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,PATKOT,Cir. Agent upcountry,PARMANAND,THAKUR NEWS AGENCY,30,-90,DB,BATALA/GURDASPUR,0,2020,100,300,CU,100,DBGP200918,9,210,9/18/2020,100,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,PATHANKOT,Circulation Satelite,10014315,Amritsar,10014315,NE,116227,AMRI,CRU,JALA,DA,0,0
132619521,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,BEHRAMPUR,RANDHIR SINGH NEWS AGENCY,30,-153,DB,BATALA/GURDASPUR,0,2020,170,510,CU,100,DBGP200918,9,357,9/18/2020,170,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10014333,Amritsar,10014333,NE,116232,AMRI,CRU,JALA,DA,0,0
132619522,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,GHUMAN,BAWA NEWS AGENCY,30,-9.9,DB,BATALA/GURDASPUR,0,2020,11,33,CU,100,DBGP200918,9,23.1,9/18/2020,11,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10014340,Amritsar,10014340,NE,116234,AMRI,CRU,JALA,DA,0,0
132619523,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,DINA NAGAR,SANJEEV NEWS AGENCY,30,-1314,DB,BATALA/GURDASPUR,0,2020,1460,4380,CU,100,DBGP200918,9,3066,9/18/2020,1460,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10014352,Amritsar,10014352,NE,116246,AMRI,CRU,JALA,DA,0,0
132619524,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,BATALA,V.K.SHARMA NEWS AGENCY,30,-1183.5,DB,BATALA/GURDASPUR,0,2020,1315,3945,CU,100,DBGP200918,9,2761.5,9/18/2020,1315,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10014353,Amritsar,10014353,NE,116247,AMRI,CRU,JALA,DA,0,0
132619525,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,GURDASPUR,LAKHWINDER NEWS AGENCY,30,-193.5,DB,BATALA/GURDASPUR,0,2020,215,645,CU,100,DBGP200918,9,451.5,9/18/2020,215,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10014354,Amritsar,10014354,NE,116248,AMRI,CRU,JALA,DA,0,0
132619526,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,TIBRI CANTT,RAKESH NEWS AGENCY,30,-235.8,DB,BATALA/GURDASPUR,0,2020,262,786,CU,100,DBGP200918,9,550.2,9/18/2020,262,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10028545,Amritsar,10028545,NE,116256,AMRI,CRU,JALA,DA,0,0
132619527,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,DHYANPUR KOTLI,GULAB SINGH NEWS AGENCY,30,-10.8,DB,BATALA/GURDASPUR,0,2020,12,36,CU,100,DBGP200918,9,25.2,9/18/2020,12,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10028743,Amritsar,10028743,NE,116258,AMRI,CRU,JALA,DA,0,0
132619528,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,AMRITS,Cir. Agent upcountry,QADIAN,MUKESH CHANDER NEWS AGENCY,30,-67.5,DB,BATALA/GURDASPUR,0,2020,75,225,CU,100,DBGP200918,9,157.5,9/18/2020,75,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,Amritsar,Circulation Satelite,10034036,Amritsar,10034036,NE,116266,AMRI,CRU,JALA,DA,0,0
132619529,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,SHRI HARGOBINDPUR,BAWA NEWS AGENCY,30,-4.5,DB,BATALA/GURDASPUR,0,2020,5,15,CU,100,DBGP200918,9,10.5,9/18/2020,5,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10042760,Amritsar,10042760,NE,116268,AMRI,CRU,JALA,DA,0,0
132619530,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,KAHNUWAN GURDASPUR,HARKIRAT SINGH NEWS AGENCY,30,-13.5,DB,BATALA/GURDASPUR,0,2020,15,45,CU,100,DBGP200918,9,31.5,9/18/2020,15,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10055000,Amritsar,10055000,NE,116290,AMRI,CRU,JALA,DA,0,0
132619531,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,CHOWK MEHTA,JAGJIT SINGH NEWS AGENCY,30,-27,DB,BATALA/GURDASPUR,0,2020,30,90,CU,100,DBGP200918,9,63,9/18/2020,30,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10055001,Amritsar,10055001,NE,116307,AMRI,CRU,JALA,DA,0,0
132619532,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,GURDASPUR,KAMAL NEWS AGENCY,30,-135,DB,BATALA/GURDASPUR,0,2020,150,450,CU,100,DBGP200918,9,315,9/18/2020,150,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10058435,Amritsar,10058435,NE,121930,AMRI,CRU,JALA,DA,0,0
132619533,10,Press to Amritsar,GURPUR,Cir. Agent upcountry,FATHEGARH CHURIYAN,PREET NEWS AGENCY,30,-63,DB,BATALA/GURDASPUR,0,2020,70,210,CU,100,DBGP200918,9,147,9/18/2020,70,JTAP,DAINIK BHASKAR,DBGP,3,AMHMAM,GURDASPUR,Circulation Satelite,10058760,Amritsar,10058760,NE,123276,AMRI,CRU,JALA,DA,0,0
132619534,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,AMRITS,Cir. Agent upcountry,QADIAN,PARBHAKAR NEWS AGENCY,30,-32.4,DB,BATALA/GURDASPUR,0,2020,36,108,CU,100,DBGP200918,9,75.6,9/18/2020,36,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,Amritsar,Circulation Satelite,10066335,Amritsar,10066335,NE,155132,AMRI,CRU,JALA,DA,0,0
132619535,10,AMRITSAR TO BAMYAL VIA DINA NAGAR,GURPUR,Cir. Agent upcountry,MRARA,ARUN NEWS AGENCY,30,-54,DB,BATALA/GURDASPUR,0,2020,60,180,CU,100,DBGP200918,9,126,9/18/2020,60,JTAP,DAINIK BHASKAR,DBGP,3,AMBNBM,GURDASPUR,Circulation Satelite,10070089,Amritsar,10070089,NE,179026,AMRI,CRU,JALA,DA,0,0
132619536,10,JALANDHAR IN HOUSE,JLNDAR,Staff File,JALANDHAR,STAFF FILE JALANDHAR,0,0,DB,BATALA/GURDASPUR,5,2020,5,0,12,100,DBGP200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DBGP,0,JLINHO,Jalandhar,Circulation Satelite,80000102,Jalandhar,80000102,NE,122424,JALA,CRU,JALA,IH,0,0
132619537,10,JALANDHAR IN HOUSE,AMRITS,Staff File,AMRITSAR,STAFF FILE COPIES,0,0,DB,BATALA/GURDASPUR,3,2020,3,0,12,100,DBGP200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DBGP,0,JLINHO,Amritsar,Circulation Local,80000103,Amritsar,80000103,NE,116278,AMRI,CRL,JALA,IH,0,0
132619538,10,JALANDHAR IN HOUSE,AMRITS,Advt./Billing,AMRITSAR CITY,ADVT BILLING COPIES (VTS),0,0,DB,BATALA/GURDASPUR,5,2020,5,0,14,100,DBGP200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DBGP,0,JLINHO,Amritsar,Circulation Local,80001279,Amritsar,80001279,NE,116281,AMRI,CRL,JALA,IH,0,0
132619539,10,AMRITSAR IN HOUSE,AMRITS,Library/Store/Record,AMRITSAR,LIBRARY/STORE/RECORD,0,0,DB,BATALA/GURDASPUR,1,2020,1,0,13,100,DBGP200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DBGP,0,AMINHO,Amritsar,Circulation Satelite,80001381,Amritsar,80001381,NE,116282,AMRI,CRU,JALA,IH,0,0
132619540,10,Dasuya to Talwara,HOSIPR,Cir. Agent upcountry,DATARPUR,PAWAN NEWS AGENCY,30,-72,DB,HOSHIARPUR ZILA,0,2020,80,240,CU,100,DPGB200918,9,168,9/18/2020,80,JTAP,DAINIK BHASKAR,DPGB,3,JLDYTW,Hoshiarpur,Circulation Satelite,10015919,Jalandhar,10015919,NE,13933,JALA,CRU,JALA,DA,0,0
132619541,10,PALI TO BHINMAL,JALOR,Cir. Agent upcountry,UMMAIDPUR,AASHAPURA NEWS AGENCY,30,-60,DB,JALORE CITY,0,2020,40,200,CU,100,DJLC200918,9,140,9/18/2020,40,JTAP,DAINIK BHASKAR,DJLC,5,JDPLBN,Jalor,Circulation Satelite,10067611,Pali,10067611,NE,161034,PALI,CRU,PALI,DA,0,0
132619542,10,Hoshiarpur to Garhdiwala,HOSIPR,Cir. Agent upcountry,HARIYANA,ABHISHEK NEWS AGENCY,30,-103.5,DB,HOSHIARPUR ZILA,0,2020,115,345,CU,100,DPGB200918,9,241.5,9/18/2020,115,JTAP,DAINIK BHASKAR,DPGB,3,JLHPGD,Hoshiarpur,Circulation Satelite,10015920,Jalandhar,10015920,NE,13934,JALA,CRU,JALA,DA,0,0
132619543,10,Press to Garhshankar Via Hoshiarpur,HOSIPR,Cir. Agent upcountry,KOT FATUHI,JASWINDER S.GILL NEWS AGENCY,30,-31.5,DB,HOSHIARPUR ZILA,0,2020,35,105,CU,100,DPGB200918,9,73.5,9/18/2020,35,JTAP,DAINIK BHASKAR,DPGB,3,JLHSGS,Hoshiarpur,Circulation Satelite,10015921,Jalandhar,10015921,NE,13935,JALA,CRU,JALA,DA,0,0
132619544,10,Press to Garhshankar Via Hoshiarpur,HOSIPR,Cir. Agent upcountry,SAILA KHURD,SHIVAM NEWS AGENCY,30,-32.4,DB,HOSHIARPUR ZILA,0,2020,36,108,CU,100,DPGB200918,9,75.6,9/18/2020,36,JTAP,DAINIK BHASKAR,DPGB,3,JLHSGS,Hoshiarpur,Circulation Satelite,10015940,Jalandhar,10015940,NE,13954,JALA,CRU,JALA,DA,0,0
132619545,10,Press to Garhshankar Via Hoshiarpur,HOSIPR,Cir. Agent upcountry,SAMUNDRA,PARDEEP NEWS AGENCY,30,-22.5,DB,HOSHIARPUR ZILA,0,2020,25,75,CU,100,DPGB200918,9,52.5,9/18/2020,25,JTAP,DAINIK BHASKAR,DPGB,3,JLHSGS,Hoshiarpur,Circulation Satelite,10015941,Jalandhar,10015941,NE,13955,JALA,CRU,JALA,DA,0,0
132619546,10,Dasuya to Talwara,HOSIPR,Cir. Agent upcountry,KHATIGARH,PARMOD NEWS AGENCY,30,-9.9,DB,HOSHIARPUR ZILA,0,2020,11,33,CU,100,DPGB200918,9,23.1,9/18/2020,11,JTAP,DAINIK BHASKAR,DPGB,3,JLDYTW,Hoshiarpur,Circulation Satelite,10015942,Jalandhar,10015942,NE,13956,JALA,CRU,JALA,DA,0,0
132619547,10,AMRITSAR TO SUJANPUR VIA PKOT,HOSIPR,Cir. Agent upcountry,CHOLONG,TARA SINGH NEWS PAPER AGENT,30,-9,DB,HOSHIARPUR ZILA,0,2020,10,30,CU,100,DPGB200918,9,21,9/18/2020,10,JTAP,DAINIK BHASKAR,DPGB,3,AMPKSJ,Hoshiarpur,Circulation Satelite,10015952,Jalandhar,10015952,NE,13966,JALA,CRU,JALA,DA,0,0
132619548,10,Press to Garhshankar Via Hoshiarpur,HOSIPR,Cir. Agent upcountry,NASRALA,SATPAL NEWS AGENCY,30,-58.5,DB,HOSHIARPUR ZILA,0,2020,65,195,CU,100,DPGB200918,9,136.5,9/18/2020,65,JTAP,DAINIK BHASKAR,DPGB,3,JLHSGS,Hoshiarpur,Circulation Satelite,10015957,Jalandhar,10015957,NE,13971,JALA,CRU,JALA,DA,0,0
132619549,10,Hoshiarpur to Garhdiwala,HOSIPR,Cir. Agent upcountry,GARHDIWALA,ISHU SETH NEWS AGENCY,30,-45,DB,HOSHIARPUR ZILA,0,2020,50,150,CU,100,DPGB200918,9,105,9/18/2020,50,JTAP,DAINIK BHASKAR,DPGB,3,JLHPGD,Hoshiarpur,Circulation Satelite,10015959,Jalandhar,10015959,NE,13973,JALA,CRU,JALA,DA,0,0
132619550,10,Press to Garhshankar Via Hoshiarpur,HOSIPR,Cir. Agent upcountry,MAHILPUR,RAJAN NEWS AGENCY,30,-189,DB,HOSHIARPUR ZILA,0,2020,210,630,CU,100,DPGB200918,9,441,9/18/2020,210,JTAP,DAINIK BHASKAR,DPGB,3,JLHSGS,Hoshiarpur,Circulation Satelite,10015965,Jalandhar,10015965,NE,13979,JALA,CRU,JALA,DA,0,0
132619551,10,Press to Garhshankar Via Hoshiarpur,HOSIPR,Cir. Agent upcountry,GARHSHANKAR,RAKESH KUMAR NEWS AGENCY,30,-121.5,DB,HOSHIARPUR ZILA,0,2020,135,405,CU,100,DPGB200918,9,283.5,9/18/2020,135,JTAP,DAINIK BHASKAR,DPGB,3,JLHSGS,Hoshiarpur,Circulation Satelite,10015966,Jalandhar,10015966,NE,13980,JALA,CRU,JALA,DA,0,0
132619552,10,Dasuya to Talwara,HOSIPR,Cir. Agent upcountry,TALWARA,SHARMA NEWS AGENCY,30,-144,DB,HOSHIARPUR ZILA,0,2020,160,480,CU,100,DPGB200918,9,336,9/18/2020,160,JTAP,DAINIK BHASKAR,DPGB,3,JLDYTW,Hoshiarpur,Circulation Satelite,10015971,Jalandhar,10015971,NE,13985,JALA,CRU,JALA,DA,0,0
132619553,10,AMRITSAR TO SUJANPUR VIA PKOT,HOSIPR,Cir. Agent upcountry,TANDA,VISHAL NEWS AGENCY,30,-126,DB,HOSHIARPUR ZILA,0,2020,140,420,CU,100,DPGB200918,9,294,9/18/2020,140,JTAP,DAINIK BHASKAR,DPGB,3,AMPKSJ,Hoshiarpur,Circulation Satelite,10015972,Jalandhar,10015972,NE,13986,JALA,CRU,JALA,DA,0,0
132619554,10,AMRITSAR TO SUJANPUR VIA PKOT,HOSIPR,Cir. Agent upcountry,PASSI KANDI,JANTA NEWS AGENCY,30,-13.5,DB,HOSHIARPUR ZILA,0,2020,15,45,CU,100,DPGB200918,9,31.5,9/18/2020,15,JTAP,DAINIK BHASKAR,DPGB,3,AMPKSJ,Hoshiarpur,Circulation Satelite,10016171,Jalandhar,10016171,NE,15756,JALA,CRU,JALA,DA,0,0
132619555,10,AMRITSAR TO SUJANPUR VIA PKOT,HOSIPR,Cir. Agent upcountry,KHUDDA,SURINDER PAL SINGH NEWS AGENCY,30,-4.5,DB,HOSHIARPUR ZILA,0,2020,5,15,CU,100,DPGB200918,9,10.5,9/18/2020,5,JTAP,DAINIK BHASKAR,DPGB,3,AMPKSJ,Hoshiarpur,Circulation Satelite,10019233,Jalandhar,10019233,NE,31287,JALA,CRU,JALA,DA,0,0
